1976,arizona,59.5
1977,arizona,60.2
1978,arizona,59.7
1979,arizona,60.9
1980,arizona,61.3
1981,arizona,61.6
1982,arizona,62.7
1983,arizona,63.7
1984,arizona,63.2
1985,arizona,63.6
1986,arizona,63.9
1987,arizona,64.5
1988,arizona,64.2
1989,arizona,65.4
1990,arizona,63.3
1991,arizona,63.6
1992,arizona,63.7
1993,arizona,62.9
1994,arizona,64.5
1995,arizona,66.4
1996,arizona,66.4
1997,arizona,65.0
1998,arizona,64.3
1999,arizona,65.9
2000,arizona,65.5
2001,arizona,65.4
2002,arizona,66.0
2003,arizona,65.6
2004,arizona,65.2
2005,arizona,64.1
2006,arizona,63.9
2007,arizona,64.1
2008,arizona,63.2
2009,arizona,63.8
2010,arizona,62.4
2011,arizona,62.6
2012,arizona,61.3
2013,arizona,60.6
2014,arizona,60.0
2015,arizona,60.4
2016,arizona,60.4
2017,arizona,60.5
2018,arizona,60.7
2019,arizona,61.8
2020,arizona,62.1
